日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-07-28,雷迪克,22.8,0.26%,2.10%,0.218906,0.219343,-0.000437,-0.00%,0.438295,0.35,1.21,4.66,92090700.0,,34.85,2100000000.0
2023-07-27,雷迪克,22.74,0.89%,2.09%,0.23486500000000002,0.209292,0.025573,0.12%,0.44415699999999997,0.18,1.27,3.15,92090700.0,,34.75,2094000000.0
2023-07-26,雷迪克,22.54,-2.68%,1.43%,0.120779,0.178168,-0.057389,-0.28%,0.298947,0.0,0.84,2.85,92090700.0,,34.45,2076000000.0
2023-07-24,雷迪克,22.15,1.28%,1.16%,0.132146,0.105492,0.026654,0.13%,0.23763800000000002,0.09,0.61,2.42,92090700.0,,33.85,2040000000.0
2023-07-21,雷迪克,21.87,-1.22%,1.44%,0.117168,0.175024,-0.057856,-0.29%,0.292192,-0.23,0.66,3.34,92090700.0,,33.42,2014000000.0
2023-07-20,雷迪克,22.2,-2.97%,1.50%,0.116596,0.194523,-0.077927,-0.38%,0.312139,0.0,0.69,3.67,92090700.0,,33.84,2039000000.0
2023-07-19,雷迪克,22.86,-1.21%,1.59%,0.14778,0.18716,-0.03938,-0.19%,0.33526,0.09,0.59,2.33,92090700.0,,34.97,2107000000.0
2023-07-17,雷迪克,23.18,-0.34%,2.16%,0.234296,0.223086,0.01121,0.05%,0.457404,0.04,0.64,1.94,92090700.0,,35.44,2136000000.0
2023-07-14,雷迪克,23.26,-2.51%,2.80%,0.289679,0.315133,-0.025454,-0.12%,0.604812,0.26,0.83,3.14,92090700.0,,35.55,2142000000.0
2023-07-13,雷迪克,23.86,1.66%,2.97%,0.30582600000000004,0.343252,-0.03742599999999996,-0.17%,0.6490779999999999,0.13,0.91,2.39,92090700.0,,36.47,2197000000.0
2023-07-12,雷迪克,23.47,-0.55%,3.91%,0.4252020000000001,0.430464,-0.005261999999999926,-0.02%,0.855736,0.0,1.29,2.5,92090700.0,,35.87,2161000000.0
2023-07-11,雷迪克,23.6,1.03%,3.09%,0.39818,0.270614,0.127566,0.59%,0.6687930000000001,0.17,0.92,2.78,92090700.0,,36.07,2173000000.0
2023-07-10,雷迪克,23.36,0.47%,4.07%,0.35220100000000004,0.5231060000000001,-0.17090500000000008,-0.79%,0.875307,-0.17,1.38,4.77,92090700.0,,35.7,2151000000.0
2023-07-07,雷迪克,23.25,0.65%,2.61%,0.265496,0.29265,-0.027154,-0.13%,0.558146,0.09,0.87,2.21,92090700.0,,35.53,2141000000.0
2023-07-06,雷迪克,23.1,0.87%,2.48%,0.297273,0.22831700000000002,0.06895599999999999,0.32%,0.52559,0.13,0.66,3.01,92090700.0,21.27,35.3,
2023-07-05,雷迪克,22.9,-1.67%,3.40%,0.35178400000000004,0.372506,-0.020722,-0.10%,0.7247239999999999,0.0,0.74,3.26,92090700.0,21.09,35.0,
2023-07-04,雷迪克,23.29,2.69%,4.17%,0.486303,0.398486,0.08781699999999999,0.41%,0.88479,0.22,1.0,3.84,92090700.0,21.45,35.59,
2023-07-03,雷迪克,22.68,-0.40%,2.09%,0.206073,0.23362,-0.027547,-0.13%,0.4396930000000001,0.22,0.49,2.55,92090700.0,20.89,34.66,
2023-06-30,雷迪克,22.77,-1.77%,2.87%,0.307181,0.29804,0.009141,0.04%,0.605221,0.09,0.66,2.54,92090700.0,20.97,34.8,
2023-06-29,雷迪克,23.18,1.58%,6.18%,0.6711159999999999,0.639681,0.03143499999999993,0.15%,1.31,-0.04,1.83,4.6,92090700.0,21.35,35.43,
2023-06-28,雷迪克,22.82,6.49%,7.70%,0.8473510000000001,0.748061,0.09929,0.47%,1.6,-0.04,3.72,7.0,92090700.0,21.02,34.88,
2023-06-27,雷迪克,21.43,0.19%,1.98%,0.211006,0.176857,0.034149,0.17%,0.387862,0.05,1.05,2.57,92090700.0,19.74,32.75,
2023-06-26,雷迪克,21.38,-1.57%,2.38%,0.21006599999999997,0.26619499999999996,-0.056129,-0.28%,0.477843,0.14,1.47,3.91,92090700.0,19.7,32.69,
