日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值,市盈率
2023-08-14,英华特,72.9,4.17%,23.46%,1.14,1.2,-0.06,-0.59%,2.35,0.03,1.73,7.63,13875100.0,1011000000.0,142.46
2023-08-11,英华特,69.98,0.16%,16.11%,0.772928,0.7992229999999999,-0.026295,-0.27%,1.57,0.06,1.24,4.84,13875100.0,971000000.0,136.76
2023-08-10,英华特,69.87,0.23%,21.54%,1.04,1.08,-0.04,-0.41%,2.13,-0.01,1.77,4.78,13875100.0,969000000.0,136.54
2023-08-09,英华特,69.71,2.80%,12.74%,0.6218640000000001,0.584787,0.037077,0.38%,1.21,0.01,0.94,3.86,13875100.0,967000000.0,136.23
2023-08-08,英华特,67.81,1.69%,9.78%,0.461611,0.4482939999999999,0.013317000000000077,0.14%,0.909905,0.1,0.7,2.17,13875100.0,941000000.0,132.51
2023-08-07,英华特,67.01,-1.31%,6.99%,0.259527,0.38721500000000003,-0.12768800000000002,-1.38%,0.649893,0.02,0.5,2.52,13875100.0,925000000.0,130.31
2023-08-04,英华特,67.9,-2.58%,13.53%,0.5489149999999999,0.724271,-0.17535599999999998,-1.86%,1.27,-0.07,0.88,5.25,13875100.0,942000000.0,132.69
2023-08-03,英华特,69.7,-0.83%,17.06%,0.745212,0.89635,-0.15113800000000002,-1.56%,1.65,0.04,1.08,4.58,13875100.0,967000000.0,136.21
2023-08-02,英华特,70.28,6.18%,19.49%,0.991791,0.856283,0.135508,1.39%,1.85,0.07,1.17,6.66,13875100.0,975000000.0,137.34
2023-08-01,英华特,66.19,0.65%,12.45%,0.506392,0.6195479999999999,-0.11315599999999992,-1.23%,1.13,0.0,0.68,4.27,13875100.0,918000000.0,129.35
2023-07-31,英华特,65.76,-2.78%,13.24%,0.532339,0.683996,-0.151657,-1.66%,1.22,0.0,0.7,3.59,13875100.0,912000000.0,128.51
2023-07-28,英华特,67.64,-1.63%,14.32%,0.696228,0.6519199999999999,0.044308,0.47%,1.35,0.0,0.7,3.94,13875100.0,939000000.0,132.18
2023-07-27,英华特,68.76,-4.75%,19.52%,0.822308,1.08,-0.25769200000000003,-2.70%,1.9,0.07,0.9,8.12,13875100.0,954000000.0,134.37
2023-07-26,英华特,72.19,3.65%,23.92%,1.31,1.04,0.27,2.69%,2.36,-0.01,1.1,4.13,13875100.0,1002000000.0,141.07
2023-07-24,英华特,68.0,0.71%,17.13%,0.870102,0.730507,0.139595,1.48%,1.6,0.13,0.58,7.61,13875100.0,944000000.0,132.89
2023-07-21,英华特,67.52,1.26%,21.27%,0.9815360000000001,0.964781,0.016755000000000003,0.18%,1.95,0.02,0.57,8.58,13875100.0,937000000.0,131.95
2023-07-20,英华特,67.07,0.10%,24.60%,1.1,1.19,-0.09,-0.97%,2.31,-0.33,0.55,4.54,13875100.0,925000000.0,130.31
2023-07-19,英华特,67.14,2.96%,22.90%,1.04,1.04,0.0,0.00%,2.12,-0.15,0.46,3.47,13875100.0,930000000.0,130.93
2023-07-14,英华特,81.97,-4.01%,60.78%,3.11,3.41,-0.3,-2.64%,6.52,-0.01,0.81,17.41,13875100.0,1137000000.0,160.19
2023-07-13,英华特,85.39,66.16%,75.01%,4.24,5.02,-0.78,-6.58%,9.25,0.0,--,38.26,13875100.0,1185000000.0,166.87
